date,meantemp,humidity,wind_speed,meanpressure
2017-03-24,28.916666666666668,37.666666666666664,10.033333333333335,1010.5833333333334
2017-03-25,26.5,39.375,10.425,1009.875
2017-03-26,29.1,37.1,17.59,1010.2
2017-03-27,29.5,38.625,13.65,1009.5
2017-03-28,29.88888888888889,40.666666666666664,8.844444444444445,1009.0
2017-03-29,31.0,34.5,13.2,1007.125
2017-03-30,29.285714285714285,36.857142857142854,10.585714285714285,1007.1428571428571
2017-03-31,30.625,37.625,6.949999999999999,1007.5
2017-04-01,31.375,35.125,9.0375,1005.0
2017-04-02,29.75,33.75,9.2625,1004.25
2017-04-03,30.5,29.75,6.9375,1004.25
2017-04-04,30.933333333333334,31.866666666666667,14.319999999999999,1007.2
2017-04-05,29.23076923076923,46.0,14.384615384615387,1005.0
2017-04-06,31.22222222222222,26.0,13.577777777777776,1002.8888888888889
2017-04-07,27.0,29.875,4.65,1007.375
2017-04-08,25.625,29.375,8.337499999999999,1010.375
2017-04-09,27.125,21.125,14.125,1010.625
2017-04-10,27.857142857142858,19.428571428571427,19.314285714285713,1008.5714285714286
2017-04-11,29.25,17.75,15.512500000000001,1006.25
2017-04-12,29.25,26.0,9.4875,1005.875
2017-04-13,29.666666666666668,29.11111111111111,4.944444444444445,1006.7777777777778
2017-04-14,30.5,37.625,1.3875000000000002,1004.625
2017-04-15,31.22222222222222,30.444444444444443,5.966666666666667,1002.4444444444445
2017-04-16,31.0,34.25,2.0999999999999996,1003.25
2017-04-17,32.55555555555556,38.44444444444444,5.366666666666666,1004.4444444444445
2017-04-18,34.0,27.333333333333332,7.811111111111111,1003.1111111111111
2017-04-19,33.5,24.125,9.025,1000.875
2017-04-20,34.5,27.5,5.5625,998.625
2017-04-21,34.25,39.375,6.9625,999.875
2017-04-22,32.9,40.9,8.89,1001.6
2017-04-23,32.875,27.5,9.962499999999999,1002.125
2017-04-24,32.0,27.142857142857142,12.157142857142858,1004.1428571428571
